epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.0179687155339914,0.10729825949367086,0.5657634493670886
0,3.4986093044281006,0.016528273356764683,0.5425106609808102,0.8696195362473346,0.010874797837643682,0.7317049050632909,0.9728045886075948
1,7.003432273864746,0.004780121475531616,0.8492137526652452,0.9894889392324089,0.0027058015524445084,0.8890427215189873,0.9842761075949364
2,10.480074167251587,0.0024460563619833576,0.9073660714285717,0.9945529051172709,0.0019353482051814408,0.9163370253164558,0.9860561708860758
3,13.913572072982788,0.0019103587366271222,0.9264392324093828,0.996585154584222,0.001552226076962108,0.9326542721518987,0.9873417721518989
4,17.397048234939575,0.0015741051456430294,0.9394156449893387,0.997351412579957,0.001300219090267149,0.9411590189873416,0.9876384493670886
5,20.832142114639282,0.0013376412108845352,0.9494602878464816,0.9980510394456297,0.0011162376270741465,0.9490704113924052,0.9878362341772156
6,24.300655126571655,0.0011673082870844286,0.9553238272921113,0.9983009061833688,0.000996622809492968,0.9530261075949366,0.9880340189873416
7,27.818761348724365,0.0010379090086558964,0.9605710287846482,0.998600746268656,0.0008776219461260208,0.9558939873417721,0.9883306962025317
8,31.31794238090515,0.000937922012077263,0.964019189765458,0.9985674307036246,0.0008209445821401322,0.9585640822784809,0.9883306962025318
9,34.83118724822998,0.0008579941899533061,0.9675839552238803,0.9987340085287849,0.0007681147278703919,0.9595530063291139,0.9885284810126581
