epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.018025942028889165,0.07812500000000003,0.4936708860759492
0,3.5499813556671143,0.01081795180573869,0.6808035714285712,0.9183602078891256,0.0029969132406625276,0.8826147151898734,0.9829905063291139
1,7.087521076202393,0.0024773297441213825,0.9082822494669518,0.9946695095948819,0.0019351798164970648,0.9191060126582278,0.985759493670886
2,10.585981607437134,0.001789179452479497,0.932236140724947,0.996585154584222,0.0014193161248702475,0.9357199367088609,0.9872428797468358
3,14.093564987182617,0.0014144164252046277,0.9463452825159914,0.9976512526652445,0.0011320798679017698,0.9480814873417721,0.987836234177215
4,17.700342178344727,0.0011614184707590847,0.9562733208955221,0.9981343283582095,0.0009425170573183403,0.9534216772151899,0.9880340189873416
5,21.1117160320282,0.0009768570259239258,0.9633695362473351,0.9984008528784651,0.0008270242650251945,0.9593552215189876,0.9883306962025316
6,24.69482111930847,0.0008524990348487417,0.9677671908315565,0.9986174040511727,0.0007098046297397571,0.9624208860759496,0.9884295886075949
7,28.22121572494507,0.0007532022499130851,0.9718983208955227,0.9987673240938165,0.0006223642079286164,0.9642998417721519,0.9888251582278479
8,31.74441361427307,0.0006778129745202311,0.9740305170575693,0.9988172974413647,0.0005821681882399745,0.9670688291139239,0.9888251582278479
9,35.297603607177734,0.0006172911508406236,0.9766291311300646,0.9989505597014926,0.0005500302671793226,0.9681566455696202,0.9886273734177217
