epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017995660110742235,0.08821202531645572,0.4552017405063291
0,3.202768564224243,0.017981661745766073,0.10917510660980806,0.4969849413646057,0.017968011383391626,0.11224287974683542,0.5187895569620251
1,6.40695595741272,0.017955582279132125,0.1123067697228145,0.6075093283582085,0.017938992833789393,0.11224287974683542,0.6680181962025318
2,9.611202955245972,0.01791664917490631,0.1123067697228145,0.7251465884861406,0.017881164775241775,0.11224287974683542,0.7914359177215191
3,12.80823826789856,0.017809294450130568,0.19079824093816633,0.7929437633262261,0.01767768166204797,0.3999208860759494,0.8577927215189872
4,16.09880781173706,0.01711037138631858,0.5355643656716415,0.8851112739872066,0.015532389247813557,0.6146162974683542,0.8978441455696202
5,19.32896089553833,0.009132607594759921,0.7169176439232409,0.9680670309168445,0.004715862415754532,0.8131922468354431,0.9757713607594934
6,22.57256031036377,0.00406038884901559,0.8465984808102341,0.9872068230277178,0.0033519245320164787,0.8656052215189874,0.9811115506329116
7,25.757258653640747,0.0031869857478191836,0.8789478944562898,0.9912380063965888,0.0027147746008313917,0.8862737341772152,0.982693829113924
8,29.011698007583618,0.0027191205970895295,0.8961553837953088,0.9933202292110873,0.0023900675613144303,0.8962618670886074,0.9848694620253163
9,32.274179220199585,0.0023893386692499766,0.9089818763326227,0.9948027718550101,0.0021023018951704608,0.9107001582278482,0.985166139240506
