epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017994608399988735,0.08821202531645572,0.4961431962025317
0,4.070504665374756,0.017987518112606078,0.1026952292110874,0.5030983475479741,0.0179821935164023,0.11224287974683542,0.5209651898734177
1,7.838109731674194,0.017979285927977887,0.1123067697228145,0.5178738006396592,0.017976258633823333,0.11224287974683542,0.5078124999999999
2,11.94239091873169,0.01797493163551856,0.1123067697228145,0.5325659648187635,0.017972590213146393,0.11224287974683542,0.5104825949367089
3,16.251874446868896,0.017971817229284637,0.11230676972281448,0.5312666577825164,0.017969321082287198,0.11224287974683542,0.5726859177215191
4,21.32147455215454,0.017968602530133992,0.1123067697228145,0.5619502931769721,0.0179656375246712,0.11224287974683542,0.5689280063291139
5,25.73695993423462,0.017964604308705598,0.11230676972281443,0.5971815031982944,0.017960870662067502,0.11224287974683542,0.5949367088607597
6,29.300484657287598,0.01795891415018009,0.11230676972281452,0.5560367803837956,0.017953776624761046,0.11224287974683542,0.629450158227848
7,32.915088415145874,0.017950197407749408,0.11230676972281453,0.6403584754797441,0.01794237954707085,0.11224287974683542,0.6442840189873419
8,36.58702898025513,0.01793533699837192,0.1123067697228145,0.6714585554370996,0.017922439152681376,0.11224287974683542,0.6850276898734179
9,39.78689694404602,0.017907193593823836,0.11230676972281443,0.6927305437100207,0.017881768390159054,0.11224287974683542,0.6941257911392404
