epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01800164080496077,0.08821202531645572,0.4229628164556962
0,3.301863193511963,0.017972001408749057,0.1168043710021322,0.5857042910447762,0.017941034057095087,0.12045094936708862,0.6838409810126582
1,6.611362934112549,0.017902696457530662,0.14194096481876325,0.7356243336886992,0.017848501217704787,0.16880933544303792,0.7928204113924049
2,9.891788959503174,0.01773307578507136,0.36205690298507487,0.8294742803837948,0.017518461740846876,0.5457871835443039,0.8602650316455696
3,13.152634620666504,0.016193683753643967,0.5471082089552243,0.8866104744136454,0.012099716706272167,0.6380537974683548,0.9592563291139243
4,16.412916660308838,0.006726539074214921,0.7701392590618339,0.9795609008528784,0.0041937386584645015,0.8347507911392404,0.9777492088607597
5,19.786797285079956,0.003811695866648167,0.8541777718550105,0.9890558368869936,0.003100192598715614,0.8741099683544303,0.9833860759493668
6,23.08714723587036,0.0030610659465030907,0.8824127132196163,0.9927705223880593,0.002597181955381898,0.8910205696202531,0.9849683544303798
7,26.429649829864502,0.002608767053338769,0.8982376066098081,0.9945195895522394,0.0022637408578184822,0.9034810126582278,0.9851661392405064
8,29.850910902023315,0.002289502074503141,0.9103644722814497,0.9955190565031982,0.0020280710271931017,0.9095134493670884,0.9858583860759494
9,33.4068820476532,0.002053401823630179,0.9202092217484015,0.9962519989339019,0.0018175178107251468,0.9225672468354429,0.9857594936708858
