epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017995660110742235,0.08821202531645572,0.4552017405063291
0,3.9473419189453125,0.017981661745766073,0.10917510660980806,0.4969849413646057,0.017968011383391626,0.11224287974683542,0.5187895569620251
1,7.905920028686523,0.017955582263246023,0.1123067697228145,0.6075093283582085,0.01793899278663381,0.11224287974683542,0.6680181962025318
2,11.963970422744751,0.01791664914710562,0.1123067697228145,0.7251799040511728,0.01788116538826423,0.11224287974683542,0.7914359177215191
3,16.304487705230713,0.017809293477106965,0.19079824093816633,0.7929604211087424,0.01767768201571477,0.399821993670886,0.8576938291139239
4,21.94745373725891,0.01711035877672724,0.5355477078891255,0.8850946162046911,0.015532339498683623,0.6146162974683542,0.8978441455696202
5,25.964897871017456,0.009132633896679603,0.716917643923241,0.9680670309168445,0.004716024091585149,0.8131922468354431,0.9757713607594934
6,30.48413896560669,0.004060390308550961,0.8466984275053305,0.9872068230277178,0.003351895643333327,0.8657041139240507,0.9811115506329116
7,34.63099908828735,0.003186931655899105,0.8789312366737736,0.9912380063965888,0.0027148349544392973,0.8861748417721522,0.982693829113924
8,39.56743240356445,0.0027190435755707963,0.8961553837953096,0.9933202292110873,0.0023902527688813833,0.8961629746835441,0.9848694620253163
9,43.69684386253357,0.002389545834659022,0.9089485607675915,0.9948194296375266,0.0021023604262891352,0.9108979430379746,0.985166139240506
