epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.018000863610377796,0.08821202531645572,0.45045490506329106
0,3.3057003021240234,0.01790773808193613,0.23982209488272904,0.6751732409381667,0.01775905235281473,0.5391613924050632,0.8211036392405061
1,6.544210433959961,0.016598742999342966,0.6033448827292115,0.893756663113006,0.012017100200622896,0.7049050632911394,0.9653876582278478
2,9.721275806427002,0.005412715384418932,0.8279251066098079,0.987606609808102,0.003046150684733935,0.8769778481012657,0.9824960443037978
3,12.916543006896973,0.002812927375350998,0.8938232942430697,0.9930537046908313,0.0022504519270747734,0.9056566455696201,0.9849683544303797
4,16.046090126037598,0.0022195677134220306,0.9151119402985084,0.9955190565031982,0.0018362128897864793,0.9202927215189876,0.9863528481012658
5,19.211923360824585,0.0018385753938074368,0.929720815565032,0.9966351279317691,0.0015498886017137668,0.9318631329113924,0.986946202531646
6,22.367982387542725,0.001570725550890954,0.9401485874200426,0.9974680170575692,0.0013452795747876803,0.9393789556962026,0.9876384493670884
7,25.59949541091919,0.0013646352138228296,0.9476279317697229,0.9978678038379531,0.0011733745788798753,0.9455102848101266,0.9879351265822783
8,28.801447868347168,0.0012059707007408603,0.9539079157782515,0.998101012793177,0.0010699887585084258,0.9488726265822786,0.9883306962025316
9,31.995108127593994,0.0010800410996251765,0.9590385127931768,0.9983175639658861,0.0009830879295540274,0.9535205696202531,0.9877373417721518
