epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.0179687155339914,0.10729825949367086,0.5657634493670886
0,3.8139564990997314,0.01652825018093149,0.5424606876332619,0.8696361940298509,0.010874705483453182,0.731606012658228,0.9728045886075948
1,6.98829460144043,0.004780082522071342,0.8492637260127928,0.9894889392324089,0.0027059470045474607,0.8890427215189873,0.9842761075949364
2,10.441198587417603,0.0024461351905458945,0.9074327025586358,0.9945529051172709,0.0019354793632512066,0.9165348101265823,0.9860561708860758
3,14.125153064727783,0.0019103872824583381,0.9264558901918973,0.996585154584222,0.0015524042456387247,0.9327531645569619,0.9873417721518989
4,17.459126949310303,0.0015740731470674084,0.9394822761194032,0.997351412579957,0.0013001358635352247,0.9410601265822787,0.9876384493670886
5,21.019258737564087,0.0013376988273467432,0.9495102611940296,0.9980510394456297,0.0011163563625054443,0.9489715189873421,0.9878362341772156
6,24.38698959350586,0.0011673641195873233,0.9553238272921113,0.9982842484008535,0.0009968010843387006,0.9528283227848102,0.9880340189873416
7,27.685568809509277,0.0010382119575013985,0.9605710287846481,0.998600746268656,0.0008776576918696463,0.9558939873417721,0.9883306962025317
8,31.131876468658447,0.0009381547902223235,0.9639525586353944,0.9985674307036246,0.0008208946573741061,0.9583662974683544,0.9883306962025318
9,34.575823068618774,0.0008580556657758037,0.9674840085287847,0.9987340085287849,0.0007681592637076208,0.9596518987341773,0.9885284810126581
