epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.018005753360405743,0.07941060126582278,0.49367088607594933
0,2.7204270362854004,0.014146858167502952,0.5428105010660987,0.8434668176972281,0.004385493813624864,0.8317840189873417,0.9785403481012661
1,5.4278788566589355,0.0032011378779391786,0.8793809968017058,0.9924207089552245,0.002382727023589874,0.8968552215189873,0.9846716772151899
2,8.290786027908325,0.002168271440028674,0.9172774520255861,0.9959355010660982,0.0016860414098003656,0.9251384493670884,0.9873417721518991
3,11.868576288223267,0.001643510559436752,0.9361174040511725,0.997468017057569,0.0013075375100476164,0.9408623417721516,0.9877373417721518
4,15.252230405807495,0.0013065451774984481,0.9501265991471215,0.9981010127931774,0.0010608107120880293,0.9488726265822786,0.9880340189873414
5,18.34608244895935,0.0010768249285901825,0.9587719882729213,0.9984508262260126,0.000909542703705978,0.955498417721519,0.9886273734177212
6,21.34521484375,0.0009239023106223818,0.9644356343283578,0.9987173507462686,0.0007856975615923837,0.9601463607594936,0.9886273734177212
7,24.30921983718872,0.0008103432102642188,0.9691664445628999,0.9988006396588484,0.0006871100346260496,0.9614319620253168,0.9886273734177212
8,27.313740730285645,0.0007209479613644167,0.9721981609808102,0.9988839285714282,0.0006369641909305423,0.965387658227848,0.9886273734177212
9,30.256537437438965,0.0006562741999544187,0.9741138059701501,0.9989339019189766,0.0006092203772558479,0.9653876582278482,0.9887262658227851
