epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017995660110742235,0.08821202531645572,0.4552017405063291
0,4.376215219497681,0.017981661745766073,0.10917510660980806,0.4969849413646057,0.017968011383391626,0.11224287974683542,0.5187895569620251
1,8.025533199310303,0.017955582271189083,0.1123067697228145,0.6075093283582085,0.01793899285736718,0.11224287974683542,0.668117088607595
2,11.487334728240967,0.017916649111361902,0.1123067697228145,0.7251299307036246,0.01788116442157498,0.11224287974683542,0.7915348101265821
3,14.89182996749878,0.017809293985462136,0.19078158315565039,0.7929604211087425,0.01767768326533746,0.399821993670886,0.8575949367088607
4,18.30970811843872,0.01711036676942095,0.5354977345415786,0.8851112739872066,0.015532408817376515,0.6146162974683542,0.8978441455696202
5,22.121028900146484,0.009132757011467393,0.7169176439232408,0.9680836886993607,0.0047162177565778715,0.8133900316455699,0.9757713607594934
6,26.51337456703186,0.0040604753463443595,0.8466484541577828,0.9872068230277178,0.0033520092558457604,0.8656052215189874,0.9811115506329116
7,37.896053314208984,0.0031870125598315877,0.8789478944562897,0.9912546641791046,0.002714965847258963,0.8861748417721522,0.982693829113924
8,41.3526451587677,0.002719180049327041,0.8961720415778252,0.993336886993604,0.0023905755734642906,0.8962618670886074,0.9848694620253163
9,44.600850343704224,0.002389531571175783,0.9089818763326224,0.9948194296375266,0.002102390809767124,0.9107001582278482,0.985166139240506
