epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01799496286843396,0.08821202531645572,0.4894185126582279
0,3.5533335208892822,0.017982877191227632,0.10421108742004259,0.5348980543710021,0.017971123816280438,0.11224287974683542,0.6017602848101267
1,7.1123106479644775,0.017961563693403196,0.1123067697228145,0.6496701759061836,0.0179495689801023,0.11224287974683542,0.7091574367088607
2,10.980425596237183,0.01793747020365078,0.1123067697228145,0.719516257995736,0.01791979629499248,0.11224287974683542,0.7295292721518989
3,14.609877824783325,0.017896912058692236,0.11230676972281448,0.7238972547974416,0.01786080038151409,0.11224287974683542,0.7621637658227847
4,18.124282598495483,0.01779593363293072,0.24045509061833695,0.7753531449893396,0.01768497141856182,0.5010878164556961,0.7920292721518984
5,21.708494663238525,0.017354931571145548,0.5403784648187631,0.8270589019189764,0.016622595842691917,0.5658623417721521,0.864022943037975
6,25.266778230667114,0.01152724174679374,0.705823560767591,0.9472281449893385,0.005390483594228383,0.7959849683544304,0.9706289556962024
7,28.81754159927368,0.004775171755437753,0.8189798773987205,0.982875799573561,0.004029517957964272,0.8420688291139239,0.9765624999999998
8,32.327351331710815,0.0040413511327223595,0.8453991204690835,0.986590485074627,0.0035709891220719763,0.8581882911392404,0.9797270569620256
9,35.92177629470825,0.0036267506331999658,0.8614239072494669,0.989255730277186,0.0032373844429296503,0.8720332278481012,0.9814082278481012
