epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017995100114730347,0.08821202531645572,0.4961431962025317
0,3.4726920127868652,0.01798875672794354,0.1022621268656716,0.5031150053304905,0.01798425527596022,0.11224287974683542,0.5546874999999998
1,6.986420392990112,0.017982080423914547,0.1123067697228145,0.5146255330490404,0.017979934009947362,0.11224287974683542,0.5078124999999999
2,10.471415281295776,0.017979431881515687,0.1123067697228145,0.5120102611940297,0.017978147780404814,0.11224287974683542,0.5104825949367089
3,14.01019024848938,0.017978388835975884,0.11230676972281448,0.5139425639658852,0.0179772575774902,0.11224287974683542,0.5093947784810129
4,17.501991033554077,0.017977878324258557,0.1123067697228145,0.5204224413646046,0.017976778241086615,0.11224287974683542,0.515625
5,20.984853267669678,0.017977629194476968,0.11230676972281443,0.5217550639658846,0.017976568233740487,0.11224287974683542,0.515625
6,24.492311239242554,0.017977445106357657,0.11230676972281452,0.5171408582089552,0.0179763574247496,0.11224287974683542,0.515625
7,27.994017839431763,0.017977337128540334,0.11230676972281453,0.5192064232409384,0.017976106627832486,0.11224287974683542,0.515625
8,31.475963592529297,0.017977129143756085,0.1123067697228145,0.5173240938166309,0.017976000268436685,0.11224287974683542,0.515625
9,34.9532675743103,0.017977014660581107,0.11230676972281443,0.5171408582089555,0.017975869812542875,0.11224287974683542,0.515625
