epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01799529078829137,0.08821202531645572,0.4961431962025317
0,3.598860502243042,0.0179884098470211,0.10134594882729207,0.5036147388059693,0.017983552374983138,0.11224287974683542,0.5107792721518984
1,7.07788872718811,0.017980797819967975,0.1123067697228145,0.5203058368869938,0.017978232259614552,0.11224287974683542,0.5079113924050632
2,10.672723770141602,0.017977115036899857,0.1123067697228145,0.5327658582089557,0.017975342589654497,0.11224287974683542,0.5104825949367089
3,14.169936418533325,0.017974912552341717,0.11230676972281448,0.52613606076759,0.017973202716889264,0.11224287974683542,0.5544897151898737
4,17.72417640686035,0.017973076444921444,0.1123067697228145,0.5474247068230278,0.017971274549070788,0.11224287974683542,0.5812895569620253
5,21.143279314041138,0.017971268547242132,0.11230676972281443,0.5806736407249468,0.017969341099828104,0.11224287974683542,0.5854430379746834
6,24.672001838684082,0.01796920029228051,0.11230676972281452,0.5414612206823021,0.017967015457681465,0.11224287974683542,0.5676424050632912
7,28.177412509918213,0.017966748153699485,0.11230676972281453,0.5714452292110878,0.01796408983159669,0.11224287974683542,0.5671479430379747
8,31.688686847686768,0.017963524514646414,0.1123067697228145,0.6001632462686568,0.017960497661481934,0.11224287974683542,0.5795094936708861
9,35.235124588012695,0.01795940995136937,0.11230676972281443,0.6118403518123667,0.01795565002138102,0.11224287974683542,0.6021558544303798
