epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01799496286843396,0.08821202531645572,0.4894185126582279
0,4.308025598526001,0.017982877191227632,0.10421108742004259,0.5348980543710021,0.017971123816280438,0.11224287974683542,0.6017602848101267
1,8.080878257751465,0.017961563677517063,0.1123067697228145,0.6496701759061836,0.017949569121569014,0.11224287974683542,0.7091574367088607
2,11.86827278137207,0.01793746991372949,0.1123067697228145,0.7195329157782523,0.017919795092525354,0.11224287974683542,0.7297270569620252
3,15.668700933456421,0.017896911137298473,0.11230676972281448,0.7238805970149257,0.01786079755217968,0.11224287974683542,0.7619659810126583
4,19.35019588470459,0.01779592980040925,0.2404717484008529,0.775319829424307,0.01768496403871458,0.5010878164556961,0.7920292721518984
5,23.12586283683777,0.017354918488942744,0.5403784648187631,0.8270589019189764,0.01662256054674523,0.5658623417721521,0.864022943037975
6,26.78156805038452,0.011527175875082764,0.7057735874200431,0.9472114872068226,0.005390482397655708,0.7959849683544304,0.9706289556962024
7,30.421225547790527,0.004775075063204719,0.8190465085287845,0.982875799573561,0.004029327305033804,0.8420688291139239,0.9765624999999998
8,34.23297929763794,0.004041308670668109,0.8453991204690824,0.9865738272921106,0.0035709015644874555,0.8580893987341772,0.9797270569620256
9,38.01731061935425,0.0036266639355574024,0.8614738805970145,0.989255730277186,0.00323715157986654,0.8719343354430379,0.9814082278481012
