epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01798690622082994,0.09196993670886075,0.5102848101265822
0,6.1478271484375,0.017865586966307932,0.29610874200426446,0.777352078891258,0.01767723516950124,0.5857397151898733,0.8753955696202528
1,11.712496280670166,0.016915115549652058,0.6153384861407245,0.895272521321962,0.014843467257539676,0.7073773734177214,0.9434335443037973
2,15.345325231552124,0.007911101139502037,0.7987406716417907,0.984075159914712,0.003554700097198822,0.8661985759493672,0.9815071202531646
3,19.159091234207153,0.003081417663632505,0.88667710554371,0.9921708422174843,0.0024725710582636476,0.896459651898734,0.9840783227848102
4,23.319339513778687,0.0024491453665926237,0.9068496801705757,0.9943196961620465,0.0020796033707403145,0.9098101265822783,0.9853639240506328
5,27.620508432388306,0.002111924297388779,0.9190431769722822,0.9956856343283589,0.0017955349262765473,0.9209849683544304,0.9861550632911391
6,31.420310974121094,0.001868242193246757,0.9283548773987202,0.9965684968017064,0.0016015652635118546,0.928006329113924,0.9866495253164556
7,35.40877866744995,0.0016764543125473424,0.9359175106609808,0.9972181503198294,0.0014355678417641805,0.9336431962025316,0.986946202531646
8,39.053879499435425,0.0015198878092772734,0.9416144722814492,0.9976845682302772,0.001311771370027704,0.9383900316455696,0.9871439873417719
9,42.84105706214905,0.001386034606111004,0.9464785447761197,0.9979677505330494,0.0012085479625690094,0.9444224683544303,0.9872428797468358
