epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.0179687155339914,0.10729825949367086,0.5657634493670886
0,3.312596082687378,0.0165282633485221,0.5424273720682303,0.8696361940298509,0.010874766349509552,0.731606012658228,0.9728045886075948
1,6.620824337005615,0.0047801083101749985,0.8492470682302771,0.9894889392324089,0.0027058949573201276,0.8890427215189873,0.9842761075949364
2,9.96818733215332,0.002446186300099039,0.9073993869936035,0.9945529051172709,0.001935604819364822,0.916435917721519,0.9860561708860758
3,13.285558700561523,0.0019104541911096232,0.926455890191898,0.996585154584222,0.001552417588455579,0.9327531645569619,0.9873417721518989
4,16.60579776763916,0.001574168280352836,0.939448960554371,0.997351412579957,0.0013002641350760339,0.9411590189873416,0.9876384493670886
5,19.87847876548767,0.0013377346657663365,0.9494269722814502,0.9980510394456297,0.001116386643429271,0.9490704113924052,0.9878362341772156
6,23.161728143692017,0.0011674330727671832,0.9553404850746264,0.9983009061833688,0.0009966077879100712,0.9529272151898732,0.9880340189873416
7,26.410725116729736,0.0010382476606409243,0.9605876865671635,0.998600746268656,0.0008778920237551871,0.9557950949367089,0.9883306962025317
8,29.7064688205719,0.000938138219159045,0.964052505330491,0.9985674307036246,0.0008211331593043675,0.9584651898734178,0.9883306962025318
9,33.05126214027405,0.0008581230975203471,0.9675339818763328,0.9987340085287849,0.000768311540451589,0.9594541139240507,0.9885284810126581
