epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01805115583105177,0.07258702531645568,0.4861550632911393
0,3.3224050998687744,0.009370468385360715,0.7125033315565028,0.9303038379530909,0.002539369398492235,0.8981408227848102,0.984375
1,6.4819724559783936,0.002113288118770082,0.9213752665245206,0.9959188432835819,0.001608071658470008,0.9310719936708861,0.9867484177215188
2,9.709194421768188,0.0014783172118070442,0.9447128198294252,0.9973680703624732,0.001122436985738953,0.9477848101265826,0.9877373417721526
3,12.855754375457764,0.0011424744284020735,0.9566231343283585,0.9983508795309167,0.0008819997547567553,0.956091772151899,0.9882318037974682
4,16.325421810150146,0.0009349668250808416,0.9648687366737744,0.9986840351812365,0.0007431425351396798,0.959355221518987,0.9885284810126583
5,20.00292706489563,0.0007947075023647968,0.9696828358208958,0.9988506130063965,0.000651686539444936,0.9629153481012658,0.9886273734177212
6,23.39165759086609,0.0007031445298641761,0.9734641524520262,0.9990171908315564,0.0005792045180724132,0.9650909810126583,0.9888251582278479
7,26.427067041397095,0.0006305441717187298,0.9755630330490401,0.9990171908315568,0.0005217932804400701,0.9678599683544303,0.9888251582278479
8,29.366536617279053,0.0005748492354010317,0.9779117803837956,0.9990671641791046,0.0005011073952728918,0.9691455696202532,0.9888251582278479
9,32.5164361000061,0.0005318854737294356,0.9795942164179103,0.9991337953091686,0.00046280797898039575,0.9700356012658227,0.9889240506329114
