epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01799496286843396,0.08821202531645572,0.4894185126582279
0,3.5815160274505615,0.017982877191227632,0.10421108742004259,0.5348980543710021,0.017971123816280438,0.11224287974683542,0.6017602848101267
1,7.163939476013184,0.017961563693403196,0.1123067697228145,0.6496701759061836,0.0179495689801023,0.11224287974683542,0.7091574367088607
2,10.691624402999878,0.017937470207622295,0.1123067697228145,0.719499600213219,0.01791979568197003,0.11224287974683542,0.7297270569620252
3,14.18905520439148,0.017896912225496293,0.11230676972281448,0.7238972547974415,0.017860799980691715,0.11224287974683542,0.7620648734177216
4,17.717524528503418,0.017795933883136782,0.24043843283582098,0.7753364872068236,0.01768497080553937,0.5010878164556961,0.7920292721518984
5,21.216167449951172,0.017354942540497135,0.5403784648187632,0.8270589019189764,0.016622620882301393,0.5658623417721521,0.864022943037975
6,24.53195023536682,0.011527424782458969,0.7057569296375276,0.947194829424307,0.005390537534309906,0.7959849683544304,0.9706289556962024
7,27.855598211288452,0.004775212096201302,0.8189465618336894,0.982892457356077,0.0040295055663637554,0.8420688291139239,0.9765624999999998
8,31.122100114822388,0.004041337643934685,0.8454157782515989,0.9865738272921106,0.003571054662424552,0.857990506329114,0.9797270569620256
9,34.38896822929382,0.0036266950385541786,0.8614239072494668,0.989255730277186,0.003237258984053013,0.8720332278481012,0.9815071202531643
