epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01796723871574371,0.13291139240506333,0.5351068037974678
0,3.6633856296539307,0.01614438559907649,0.5775253198294241,0.8925406449893395,0.009570996589439957,0.7887658227848101,0.9756724683544304
1,7.21040678024292,0.004435616305101908,0.8594916044776116,0.9898054371002131,0.002695909625765148,0.8922072784810124,0.9830893987341771
2,10.773916721343994,0.0024914849189116065,0.9063666044776115,0.9944363006396587,0.002001658864127756,0.9154469936708859,0.9853639240506328
3,14.34132695198059,0.001994877667806703,0.9239905383795313,0.9965351812366743,0.001653587493877505,0.9294897151898736,0.9865506329113926
4,17.940451860427856,0.001669724327278758,0.9364672174840084,0.9972181503198295,0.0014000751536422042,0.9357199367088608,0.9870450949367088
5,21.551785469055176,0.0014277349505052244,0.9457456023454158,0.9976679104477615,0.0012114962778065968,0.943928006329114,0.9873417721518991
6,25.039321184158325,0.0012510109230873994,0.9524753464818762,0.9981343283582081,0.001066922510543446,0.9493670886075949,0.9877373417721521
7,28.54373335838318,0.0011102162646690686,0.958488805970149,0.9982842484008535,0.0009358658117210474,0.9543117088607594,0.9879351265822782
8,32.102134704589844,0.0009986670916902027,0.9626365938166308,0.9985674307036247,0.0009032894085976295,0.9553006329113923,0.9885284810126583
9,35.67328476905823,0.0009086226816348698,0.9652352078891252,0.9986340618336882,0.0008033808907718676,0.9597507911392406,0.988528481012658
