epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01799529078829137,0.08821202531645572,0.4961431962025317
0,3.7995312213897705,0.0179884098470211,0.10134594882729207,0.5036147388059693,0.017983552374983138,0.11224287974683542,0.5107792721518984
1,7.729037046432495,0.017980797819967975,0.1123067697228145,0.5203058368869938,0.017978232259614552,0.11224287974683542,0.5079113924050632
2,13.647198677062988,0.01797711503689983,0.1123067697228145,0.5327658582089557,0.01797534256607671,0.11224287974683542,0.5104825949367089
3,17.658337354660034,0.01797491247688275,0.11230676972281448,0.52613606076759,0.01797320266973368,0.11224287974683542,0.5544897151898737
4,23.037987232208252,0.01797307651243739,0.1123067697228145,0.5474247068230278,0.017971274360448503,0.11224287974683542,0.5811906645569619
5,29.219576835632324,0.017971268559156713,0.11230676972281443,0.5806736407249468,0.017969341005516944,0.11224287974683542,0.5854430379746834
6,33.25010800361633,0.017969200256536758,0.11230676972281452,0.5414612206823021,0.01796701538694811,0.11224287974683542,0.5676424050632912
7,37.74236845970154,0.017966748245044573,0.11230676972281453,0.5714452292110878,0.01796408973728554,0.11224287974683542,0.5671479430379747
8,44.2193546295166,0.017963524526560987,0.1123067697228145,0.6001799040511726,0.01796049763790415,0.11224287974683542,0.5795094936708861
9,50.58811378479004,0.01795940993945481,0.11230676972281443,0.6118403518123667,0.017955650445781166,0.11224287974683542,0.6021558544303798
