epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01796723871574371,0.13291139240506333,0.5351068037974678
0,3.391293525695801,0.01614438164740926,0.5775086620469082,0.8925239872068226,0.009570948879788573,0.7887658227848101,0.9756724683544304
1,6.849134922027588,0.0044356567967834,0.8595415778251594,0.9898054371002131,0.0026958295681272174,0.8922072784810124,0.9830893987341771
2,10.28502368927002,0.002491390634415501,0.9063166311300638,0.994419642857143,0.002001738967263446,0.9155458860759493,0.9853639240506328
3,13.720763683319092,0.0019948026695316523,0.9240238539445631,0.9965351812366743,0.0016536593887198992,0.9293908227848099,0.9865506329113926
4,17.13605570793152,0.001669677500518709,0.936450559701492,0.9972181503198295,0.0014002150983978474,0.9357199367088608,0.986946202531646
5,20.589361906051636,0.001427746603951983,0.9458622068230277,0.9976679104477615,0.0012114958724712872,0.943928006329114,0.9873417721518991
6,24.05230402946472,0.0012510144188359724,0.952558635394456,0.9981176705756926,0.001066899751900633,0.9494659810126582,0.9877373417721521
7,27.59783673286438,0.0011103549950581392,0.9584721481876332,0.9982842484008535,0.0009360066711290326,0.9543117088607594,0.9879351265822782
8,31.12879467010498,0.0009988096424069176,0.9626032782515987,0.9985674307036247,0.0009029332329272261,0.9553995253164556,0.9885284810126583
9,34.59399700164795,0.0009086328777802328,0.9652352078891256,0.9986340618336883,0.0008032749074463706,0.9600474683544304,0.988528481012658
