epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017995405352756944,0.0546875,0.5000988924050634
0,3.3123602867126465,0.017804232527261602,0.36690431769722803,0.774353678038379,0.01745117264740829,0.5683346518987341,0.8670886075949369
1,6.669837474822998,0.01436887473674185,0.6517190831556506,0.9250732942430706,0.006998450778236119,0.7986550632911394,0.9760680379746834
2,9.967040538787842,0.0042166463015025114,0.8539778784648184,0.9884894722814493,0.002867855343089403,0.8846914556962026,0.9839794303797468
3,13.252039670944214,0.0026913447613849733,0.8973547441364602,0.9937033582089555,0.002192500720457822,0.9073378164556961,0.9861550632911394
4,16.560816287994385,0.002175602380053274,0.9156783049040517,0.9955023987206818,0.0018245501705678173,0.9214794303797466,0.9866495253164554
5,19.94005560874939,0.001833284956845901,0.9290545042643926,0.9965684968017062,0.0015290842696956558,0.9327531645569618,0.987045094936709
6,23.307528495788574,0.0015828778710601514,0.9386160714285714,0.9973847281449899,0.0013626278727591667,0.9383900316455694,0.987242879746835
7,26.58737063407898,0.0013943463431121208,0.94631196695096,0.9978844616204693,0.0011912588453486922,0.943928006329114,0.9876384493670886
8,29.918038845062256,0.001252095093084342,0.9516591151385922,0.9982009594882734,0.0010943627958458592,0.9480814873417718,0.9877373417721518
9,33.23134088516235,0.0011364624809859982,0.9563399520255865,0.9983342217484009,0.0010126009634358855,0.9511471518987338,0.9877373417721518
